Date,Time,Station.Code,WDL_SAM_code,Year,Volume.Mesozooplankton.150,Subsample.Volume.Mesozooplankton.150,Volume.Microzooplankton.150,Subsample.Volume.Microzooplankton.150,Volume.Mesozooplankton.50.,Subsample.Volume.Mesozooplankton.50,Volume.Microzooplankton.50,Subsample.Volume.Microzooplankton.50,LabComments,Unable_to_make_micro_tally,Unable_to_make_meso_tally,OrganismID,ZOOP.COUNT,ZOOP.CLASSIFICATION,ZOOP.ORGANISM,ZOOP.LIFE,Entered_by,QAQC_by
7/27/2020,9:00,RVB,,,41,0.1,45,4,,,,,None,N,N,,1,Cyclopoids,Eucyclops spp.,,,
7/27/2020,9:00,RVB,,,41,0.1,45,4,,,,,None,N,N,,1,Calanoids,Acartiella sinensis,,,
7/27/2020,9:00,RVB,,,41,0.1,45,4,,,,,None,N,N,,235,Calanoids,Calanoid copepodid,,,
7/27/2020,9:00,RVB,,,41,0.1,45,4,,,,,None,N,N,,11,Calanoids,Pseudodiaptomus forbesi adult,,,
7/27/2020,9:00,RVB,,,41,0.1,45,4,,,,,None,N,N,,1,Cladocera,Monospilus,,,
7/27/2020,9:56,RYI,,,52,0.3,52,10,,,,,None,N,N,,64,Microzooplankton & Nauplii,Rotifers,,,
7/27/2020,9:56,RYI,,,52,0.3,52,10,,,,,None,N,N,,244,Microzooplankton & Nauplii,Copepod nauplii,,,
7/27/2020,9:56,RYI,,,52,0.3,52,10,,,,,None,N,N,,9,Microzooplankton & Nauplii,Ostracods,,,
7/27/2020,9:56,RYI,,,52,0.3,52,10,,,,,None,N,N,,5,Cyclopoids,Cyclopoid copepodid,,,
7/27/2020,9:56,RYI,,,52,0.3,52,10,,,,,None,N,N,,1,Cyclopoids,Eucyclops spp.,,,
7/27/2020,9:56,RYI,,,52,0.3,52,10,,,,,None,N,N,,220,Calanoids,Calanoid copepodid,,,
7/27/2020,9:56,RYI,,,52,0.3,52,10,,,,,None,N,N,,24,Calanoids,Pseudodiaptomus forbesi adult,,,
7/27/2020,9:56,RYI,,,52,0.3,52,10,,,,,None,N,N,,1,Cladocera,Bosmina,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,14,Microzooplankton & Nauplii,Rotifers,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,4,Microzooplankton & Nauplii,Copepod nauplii,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,1,Microzooplankton & Nauplii,Ostracods,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,91,Cyclopoids,Cyclopoid copepodid,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,4,Cyclopoids,Eucyclops pectinifer,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,5,Cyclopoids,Eucyclops spp.,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,1,Cyclopoids,Mesocyclops edax,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,9,Cyclopoids,Microcyclops rubellus,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,2,Cyclopoids,Paracyclops fimbriatus,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,2,Calanoids,Calanoid copepodid,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,8,Cladocera,Alona,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,9,Cladocera,Bosmina,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,1,Cladocera,Camptocercus,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,6,Cladocera,Ceriodaphnia,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,1,Cladocera,Chydorus,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,1,Cladocera,Disparalona,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,19,Cladocera,Ilyocryptus,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,1,Cladocera,Kurzia,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,2,Cladocera,Leydigia,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,3,Cladocera,Macrothrix,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,25,Cladocera,Monospilus,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,3,Cladocera,Simocephalus,,,
7/27/2020,8:55,SHR,,,58,4.3,58,4.3,,,,,"High Algae, High Detritus",Y,N,,8,Harpacticoids,NA,,,
7/27/2020,11:55,STTD,,,58,0.6,58,5.6,,,,,None,N,N,,162,Microzooplankton & Nauplii,Rotifers,,,
7/27/2020,11:55,STTD,,,58,0.6,58,5.6,,,,,None,N,N,,73,Microzooplankton & Nauplii,Copepod nauplii,,,
7/27/2020,11:55,STTD,,,58,0.6,58,5.6,,,,,None,N,N,,92,Microzooplankton & Nauplii,Ostracods,,,
7/27/2020,11:55,STTD,,,58,0.6,58,5.6,,,,,None,N,N,,21,Cyclopoids,Cyclopoid copepodid,,,
7/27/2020,11:55,STTD,,,58,0.6,58,5.6,,,,,None,N,N,,1,Cyclopoids,Microcyclops rubellus,,,
7/27/2020,11:55,STTD,,,58,0.6,58,5.6,,,,,None,N,N,,131,Calanoids,Calanoid copepodid,,,
7/27/2020,11:55,STTD,,,58,0.6,58,5.6,,,,,None,N,N,,5,Cladocera,Camptocercus,,,
7/27/2020,11:55,STTD,,,58,0.6,58,5.6,,,,,None,N,N,,1,Cladocera,Ceriodaphnia,,,
7/27/2020,11:55,STTD,,,58,0.6,58,5.6,,,,,None,N,N,,27,Cladocera,Chydorus,,,
7/27/2020,11:55,STTD,,,58,0.6,58,5.6,,,,,None,N,N,,1,Cladocera,Daphnia,,,
7/27/2020,11:55,STTD,,,58,0.6,58,5.6,,,,,None,N,N,,10,Cladocera,Diaphanosoma,,,
7/27/2020,11:55,STTD,,,58,0.6,58,5.6,,,,,None,N,N,,5,Cladocera,Graptoleberis,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,226,Microzooplankton & Nauplii,Rotifers,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,66,Microzooplankton & Nauplii,Copepod nauplii,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,12,Microzooplankton & Nauplii,Ostracods,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,41,Cyclopoids,Cyclopoid copepodid,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,4,Cyclopoids,Microcyclops rubellus,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,9,Calanoids,Calanoid copepodid,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,32,Cladocera,Alona,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,1,Cladocera,Bosmina,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,1,Cladocera,Camptocercus,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,2,Cladocera,Ceriodaphnia,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,10,Cladocera,Chydorus,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,56,Cladocera,Diaphanosoma,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,15,Cladocera,Disparalona,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,9,Cladocera,Ilyocryptus,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,1,Cladocera,Macrothrix,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,15,Cladocera,Moina,,,
7/28/2020,8:59,I80,,,222,0.76,222,1.45,,,,,High Algae,N,N,,4,Cladocera,Picripleuroxus,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,163,Microzooplankton & Nauplii,Rotifers,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,128,Microzooplankton & Nauplii,Copepod nauplii,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,30,Microzooplankton & Nauplii,Ostracods,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,36,Cyclopoids,Cyclopoid copepodid,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,4,Cyclopoids,Microcyclops rubellus,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,24,Calanoids,Calanoid copepodid,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,5,Cladocera,Alona,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,5,Cladocera,Bosmina,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,3,Cladocera,Chydorus,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,116,Cladocera,Diaphanosoma,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,4,Cladocera,Disparalona,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,14,Cladocera,Ilyocryptus,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,3,Cladocera,Macrothrix,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,2,Cladocera,Picripleuroxus,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,1,Cladocera,Simocephalus,,,
7/28/2020,10:29,LIS,,,51,3,51,8,,,,,None,N,N,,1,Harpacticoids,NA,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,189,Microzooplankton & Nauplii,Rotifers,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,18,Microzooplankton & Nauplii,Copepod nauplii,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,97,Microzooplankton & Nauplii,Ostracods,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,58,Cyclopoids,Cyclopoid copepodid,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,3,Cyclopoids,Microcyclops rubellus,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,18,Calanoids,Calanoid copepodid,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,11,Calanoids,Leptodiaptomus siciloides,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,2,Cladocera,Alona,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,17,Cladocera,Bosmina,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,55,Cladocera,Ceriodaphnia,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,11,Cladocera,Chydorus,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,2,Cladocera,Diaphanosoma,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,16,Cladocera,Disparalona,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,2,Cladocera,Euryalona,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,17,Cladocera,Ilyocryptus,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,11,Cladocera,Kurzia,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,4,Cladocera,Macrothrix,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,1,Cladocera,Moina,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,1,Cladocera,Pseudochydorus,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,1,Cladocera,Sida,,,
7/28/2020,8:43,RCS,,,57,3.1,57,18,,,,,High Algae,N,N,,3,Cladocera,Simocephalus,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,295,Microzooplankton & Nauplii,Rotifers,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,8,Microzooplankton & Nauplii,Copepod nauplii,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,29,Microzooplankton & Nauplii,Ostracods,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,1,Cyclopoids,Acanthocyclops vernalis adult,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,63,Cyclopoids,Cyclopoid copepodid,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,10,Cyclopoids,Ergasilus spp.,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,1,Cyclopoids,Eucyclops elegans,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,4,Cyclopoids,Eucyclops pectinifer,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,1,Cyclopoids,Microcyclops rubellus,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,3,Calanoids,Calanoid copepodid,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,2,Cladocera,Bosmina,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,6,Cladocera,Ceriodaphnia,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,1,Cladocera,Chydorus,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,37,Cladocera,Daphnia,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,123,Cladocera,Diaphanosoma,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,1,Cladocera,Disparalona,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,22,Cladocera,Ilyocryptus,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,1,Cladocera,Kurzia,,,
7/28/2020,10:33,RD22,,,49,4,49,12,,,,,None,N,N,,1,Cladocera,Simocephalus,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,210,Microzooplankton & Nauplii,Rotifers,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,4,Microzooplankton & Nauplii,Copepod nauplii,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,124,Microzooplankton & Nauplii,Ostracods,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,9,Cyclopoids,Acanthocyclops vernalis adult,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,53,Cyclopoids,Cyclopoid copepodid,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,1,Cyclopoids,Eucyclops pectinifer,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,1,Calanoids,Arctodiaptomus dorsalis,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,14,Calanoids,Calanoid copepodid,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,7,Calanoids,Leptodiaptomus siciloides,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,20,Cladocera,Alona,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,5,Cladocera,Bosmina,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,46,Cladocera,Ceriodaphnia,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,5,Cladocera,Chydorus,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,1,Cladocera,Daphnia,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,3,Cladocera,Diaphanosoma,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,9,Cladocera,Disparalona,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,16,Cladocera,Ilyocryptus,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,26,Cladocera,Kurzia,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,4,Cladocera,Leydigia,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,1,Cladocera,Macrothrix,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,4,Cladocera,Moina,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,1,Cladocera,Picripleuroxus,,,
7/28/2020,7:40,RMB,,,44,1.1,44,8,,,,,"High Algae, High Detritus",N,N,,7,Cladocera,Simocephalus,,,
8/10/2020,10:22,BL5,,,60,1,60,11,,,,,High Algae,N,N,,128,Microzooplankton & Nauplii,Rotifers,,,
8/10/2020,10:22,BL5,,,60,1,60,11,,,,,High Algae,N,N,,151,Microzooplankton & Nauplii,Copepod nauplii,,,
8/10/2020,10:22,BL5,,,60,1,60,11,,,,,High Algae,N,N,,33,Microzooplankton & Nauplii,Ostracods,,,
8/10/2020,10:22,BL5,,,60,1,60,11,,,,,High Algae,N,N,,6,Cyclopoids,Cyclopoid copepodid,,,
8/10/2020,10:22,BL5,,,60,1,60,11,,,,,High Algae,N,N,,1,Cyclopoids,Eucyclops elegans,,,
8/10/2020,10:22,BL5,,,60,1,60,11,,,,,High Algae,N,N,,236,Calanoids,Calanoid Copepodid,,,
8/10/2020,10:22,BL5,,,60,1,60,11,,,,,High Algae,N,N,,1,Cladocera,Alona,,,
8/10/2020,10:22,BL5,,,60,1,60,11,,,,,High Algae,N,N,,1,Cladocera,Bosmina,,,
8/10/2020,10:22,BL5,,,60,1,60,11,,,,,High Algae,N,N,,3,Cladocera,Camptocercus,,,
8/10/2020,10:22,BL5,,,60,1,60,11,,,,,High Algae,N,N,,1,Cladocera,Chydorus,,,
8/10/2020,10:22,BL5,,,60,1,60,11,,,,,High Algae,N,N,,4,Cladocera,Diaphanosoma,,,
8/10/2020,10:22,BL5,,,60,1,60,11,,,,,High Algae,N,N,,1,Cladocera,Eurycercus,,,
8/10/2020,10:22,BL5,,,60,1,60,11,,,,,High Algae,N,N,,9,Cladocera,Graptoleberis,,,
8/10/2020,10:22,BL5,,,60,1,60,11,,,,,High Algae,N,N,,16,Harpacticoids ,NA,,,
8/10/2020,9:47,LIB,,,50,0.1,50,13,,,,,None,N,N,,74,Microzooplankton & Nauplii,Rotifers,,,
8/10/2020,9:47,LIB,,,50,0.1,50,13,,,,,None,N,N,,191,Microzooplankton & Nauplii,Copepod nauplii,,,
8/10/2020,9:47,LIB,,,50,0.1,50,13,,,,,None,N,N,,47,Microzooplankton & Nauplii,Ostracods,,,
8/10/2020,9:47,LIB,,,50,0.1,50,13,,,,,None,N,N,,1,Cyclopoids,Cyclopoid copepodid,,,
8/10/2020,9:47,LIB,,,50,0.1,50,13,,,,,None,N,N,,220,Calanoids,Calanoid copepodid,,,
8/10/2020,9:47,LIB,,,50,0.1,50,13,,,,,None,N,N,,12,Calanoids,Pseudodiaptomus forbesi adult,,,
8/10/2020,9:47,LIB,,,50,0.1,50,13,,,,,None,N,N,,1,Cladocera,Pseudochydorus,,,
8/10/2020,8:38,RVB,,,63,0.1,63,2.6,,,,,None,N,N,,1,Microzooplankton & Nauplii,Rotifers,,,
8/10/2020,8:38,RVB,,,63,0.1,63,2.6,,,,,None,N,N,,315,Microzooplankton & Nauplii,Copepod nauplii,,,
8/10/2020,8:38,RVB,,,63,0.1,63,2.6,,,,,None,N,N,,1,Calanoids,Acartiella sinensis,,,
8/10/2020,8:38,RVB,,,63,0.1,63,2.6,,,,,None,N,N,,198,Calanoids,Calanoid copepodid,,,
8/10/2020,8:38,RVB,,,63,0.1,63,2.6,,,,,None,N,N,,2,Calanoids,Pseudodiaptomus forbesi adult,,,
8/10/2020,8:38,RVB,,,63,0.1,63,2.6,,,,,None,N,N,,1,Cladocera,Bosmina,,,
8/10/2020,9:19,RYI,,,54,0.2,54,8.2,,,,,None,Y,N,,9,Microzooplankton & Nauplii,Rotifers,,,
8/10/2020,9:19,RYI,,,54,0.2,54,8.2,,,,,None,Y,N,,32,Microzooplankton & Nauplii,Copepod nauplii,,,
8/10/2020,9:19,RYI,,,54,0.2,54,8.2,,,,,None,Y,N,,9,Microzooplankton & Nauplii,Ostracods,,,
8/10/2020,9:19,RYI,,,54,0.2,54,8.2,,,,,None,Y,N,,1,Cyclopoids,Cyclopoid copepodid,,,
8/10/2020,9:19,RYI,,,54,0.2,54,8.2,,,,,None,Y,N,,1,Cyclopoids,Eucyclops elegans,,,
8/10/2020,9:19,RYI,,,54,0.2,54,8.2,,,,,None,Y,N,,258,Calanoids,Calanoid copepodid,,,
8/10/2020,9:19,RYI,,,54,0.2,54,8.2,,,,,None,Y,N,,45,Calanoids,Pseudodiaptomus forbesi adult,,,
8/10/2020,9:19,RYI,,,54,0.2,54,8.2,,,,,None,Y,N,,1,Cladocera,Diaphanosoma,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,9,Microzooplankton & Nauplii,Rotifers,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,2,Microzooplankton & Nauplii,Copepod nauplii,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,11,Microzooplankton & Nauplii,Ostracods,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,8,Cyclopoids,Acanthocyclops vernalis adult,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,52,Cyclopoids,Cyclopoid copepodid,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,1,Cyclopoids,Eucyclops pectinifer,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,3,Cyclopoids,Eucyclops spp.,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,14,Cyclopoids,Microcyclops rubellus,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,1,Calanoids,Arctodiaptomus dorsalis,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,5,Calanoids,Calanoid copepodid,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,5,Cladocera,Alona,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,1,Cladocera,Alonella,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,6,Cladocera,Bosmina,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,2,Cladocera,Camptocercus,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,14,Cladocera,Ceriodaphnia,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,4,Cladocera,Chydorus,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,1,Cladocera,Diaphanosoma,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,1,Cladocera,Graptoleberis,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,40,Cladocera,Ilyocryptus,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,2,Cladocera,Kurzia,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,2,Cladocera,Leydigia,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,3,Cladocera,Macrothrix,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,29,Cladocera,Monospilus,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,3,Cladocera,Sida,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,1,Cladocera,Simocephalus,,,
8/10/2020,10:57,SHR,,,50,6,50,6,,,,,"High Algae, High Detritus",Y,N,,6,Harpacticoids,NA,,,
8/10/2020,11:01,STTD,,,43,2,43,8,,,,,"High Algae, High Detritus ",N,N,,225,Microzooplankton & Nauplii,Rotifers,,,
8/10/2020,11:01,STTD,,,43,2,43,8,,,,,"High Algae, High Detritus ",N,N,,5,Microzooplankton & Nauplii,Copepod nauplii,,,
8/10/2020,11:01,STTD,,,43,2,43,8,,,,,"High Algae, High Detritus ",N,N,,76,Microzooplankton & Nauplii,Ostracods,,,
8/10/2020,11:01,STTD,,,43,2,43,8,,,,,"High Algae, High Detritus ",N,N,,27,Cyclopoids,Cyclopoid copepodid,,,
8/10/2020,11:01,STTD,,,43,2,43,8,,,,,"High Algae, High Detritus ",N,N,,3,Cyclopoids,Microcyclops rubellus,,,
8/10/2020,11:01,STTD,,,43,2,43,8,,,,,"High Algae, High Detritus ",N,N,,203,Calanoids,Calanoid copepodid,,,
8/10/2020,11:01,STTD,,,43,2,43,8,,,,,"High Algae, High Detritus ",N,N,,2,Calanoids,Pseudodiaptomus forbesi adult,,,
8/10/2020,11:01,STTD,,,43,2,43,8,,,,,"High Algae, High Detritus ",N,N,,8,Cladocera,Alona,,,
8/10/2020,11:01,STTD,,,43,2,43,8,,,,,"High Algae, High Detritus ",N,N,,1,Cladocera,Bosmina,,,
8/10/2020,11:01,STTD,,,43,2,43,8,,,,,"High Algae, High Detritus ",N,N,,30,Cladocera,Camptocercus,,,
