StationCode,DateTime,Analyte,Result,Units,Method,Depth,Purpose,Analyte.Unit,Sampling.Date,Sampling.Time,Region,date,WaterTemperature,SecchiDiskDepth,EC,SpCnd,pH,DO,Turbidity
STTD,10/16/2019 12:18,TKN,0.339,mg/L as N,EPA 351.2 [1]*,1,Duplicate Sample,TKN (mg/L as N),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:03,VSS,2,mg/L,EPA 160.4 [1]*,1,Normal Sample,VSS (mg/L),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:18,VSS,2,mg/L,EPA 160.4 [1]*,1,Duplicate Sample,VSS (mg/L),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:18,DOC,3.3,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Duplicate Sample,DOC (mg/L as C),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:18,TOC,3.3,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Duplicate Sample,TOC (mg/L as C),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:03,DOC,3.4,mg/L as C,EPA 415.3 (D) [PS-3]*,1,Normal Sample,DOC (mg/L as C),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:03,TOC,3.4,mg/L as C,EPA 415.3 (T) [PS-3]*,1,Normal Sample,TOC (mg/L as C),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:03,DisChloride,10,mg/L,EPA 300.0 28d Hold [1]*,1,Normal Sample,DisChloride (mg/L),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:18,DisChloride,10,mg/L,EPA 300.0 28d Hold [1]*,1,Duplicate Sample,DisChloride (mg/L),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:03,DisSilica,13.1,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisSilica (mg/L),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:18,DisSilica,13.2,mg/L,EPA 200.7 (D) [1]*,1,Duplicate Sample,DisSilica (mg/L),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:03,DisCalcium,16.9,mg/L,EPA 200.7 (D) [1]*,1,Normal Sample,DisCalcium (mg/L),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:18,DisCalcium,16.9,mg/L,EPA 200.7 (D) [1]*,1,Duplicate Sample,DisCalcium (mg/L),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:03,TSS,21,mg/L,EPA 160.2 [1]*,1,Normal Sample,TSS (mg/L),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:18,TSS,21,mg/L,EPA 160.2 [1]*,1,Duplicate Sample,TSS (mg/L),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:03,TDS,127,mg/L,Std Method 2540 C [1]*,1,Normal Sample,TDS (mg/L),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:18,TDS,130,mg/L,Std Method 2540 C [1]*,1,Duplicate Sample,TDS (mg/L),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:03,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Normal Sample,DisAmmonia (mg/L as N),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:03,DisNitrateNitrite,NA,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Normal Sample,DisNitrateNitrite (mg/L as N),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:18,DisAmmonia,NA,mg/L as N,EPA 350.1 [1]*,1,Duplicate Sample,DisAmmonia (mg/L as N),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
STTD,10/16/2019 12:18,DisNitrateNitrite,NA,mg/L as N,Std Method 4500-NO3-F (28Day) [1]*,1,Duplicate Sample,DisNitrateNitrite (mg/L as N),16-Oct,After,Lower Yolo Bypass,10/16/2019,16.9,0.5,191,226,8.45,9.04,16.4
SHR,8/5/2019 9:14,Chla,2.3,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),7-Aug,Before,Sac River,8/5/2019,21.2,1.4,104,112,7.76,8.67,8
SHR,8/5/2019 9:14,Pheo,0.91,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),7-Aug,Before,Sac River,8/5/2019,21.2,1.4,104,112,7.76,8.67,8
SHR,8/5/2019 9:14,Chla,2.13,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Chla (µg/L),7-Aug,Before,Sac River,8/5/2019,21.2,1.4,104,112,7.76,8.67,8
SHR,8/5/2019 9:14,Pheo,1.24,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Pheo (µg/L),7-Aug,Before,Sac River,8/5/2019,21.2,1.4,104,112,7.76,8.67,8
I80,8/6/2019 9:26,Chla,26.3,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),7-Aug,Before,Central Yolo Bypass,8/6/2019,24.4,0.13,687,695,8.12,6.59,79.6
I80,8/6/2019 9:26,Pheo,11.5,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),7-Aug,Before,Central Yolo Bypass,8/6/2019,24.4,0.13,687,695,8.12,6.59,79.6
LIS,8/6/2019 11:28,Chla,18.4,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),7-Aug,Before,Lower Yolo Bypass,8/6/2019,25.1,0.21,527,526,7.98,5.31,49.9
LIS,8/6/2019 11:28,Pheo,6.13,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),7-Aug,Before,Lower Yolo Bypass,8/6/2019,25.1,0.21,527,526,7.98,5.31,49.9
LIS,8/6/2019 11:28,Chla,18,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Chla (µg/L),7-Aug,Before,Lower Yolo Bypass,8/6/2019,25.1,0.21,527,526,7.98,5.31,49.9
LIS,8/6/2019 11:28,Pheo,9.12,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Pheo (µg/L),7-Aug,Before,Lower Yolo Bypass,8/6/2019,25.1,0.21,527,526,7.98,5.31,49.9
RCS,8/6/2019 11:57,Chla,5.38,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),7-Aug,Before,Colusa Drain/Ridge Cut,8/6/2019,26.9,0.24,599,578,7.74,4.48,67.3
RCS,8/6/2019 11:57,Pheo,1.72,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),7-Aug,Before,Colusa Drain/Ridge Cut,8/6/2019,26.9,0.24,599,578,7.74,4.48,67.3
RD22,8/6/2019 13:50,Chla,7.55,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),7-Aug,Before,Central Yolo Bypass,NA,NA,NA,NA,NA,NA,NA,NA
RD22,8/6/2019 13:50,Pheo,2.62,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),7-Aug,Before,Central Yolo Bypass,NA,NA,NA,NA,NA,NA,NA,NA
RD22,8/6/2019 14:10,Chla,14.9,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Chla (µg/L),7-Aug,Before,Central Yolo Bypass,NA,NA,NA,NA,NA,NA,NA,NA
RD22,8/6/2019 14:10,Pheo,5,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Pheo (µg/L),7-Aug,Before,Central Yolo Bypass,NA,NA,NA,NA,NA,NA,NA,NA
RVB,8/7/2019 9:36,Chla,0.93,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RVB,8/7/2019 9:36,Pheo,NA,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),7-Aug,Before,Lower Sac River,8/7/2019,22.8,1.2,127,133,7.42,7.69,8.1
RYI,8/7/2019 10:23,Chla,1,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
RYI,8/7/2019 10:23,Pheo,0.65,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.4,127,133,7.46,7.79,6.9
LIB,8/7/2019 10:59,Chla,0.86,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,Pheo,0.61,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,Chla,0.58,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Chla (µg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
LIB,8/7/2019 10:59,Pheo,NA,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Pheo (µg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,22.6,1.23,128,134,7.44,7.81,6.4
BL5,8/7/2019 11:59,Chla,0.85,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,23,0.9,144,149,7.84,7.86,7.3
BL5,8/7/2019 11:59,Pheo,0.5,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),7-Aug,Before,Cache Slough Complex,8/7/2019,23,0.9,144,149,7.84,7.86,7.3
STTD,8/7/2019 12:39,Chla,1.25,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,Pheo,1.12,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,Chla,1.26,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Chla (µg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,Pheo,1.16,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Pheo (µg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,Chla,0.96,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Chla (µg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
STTD,8/7/2019 12:39,Pheo,0.77,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Pheo (µg/L),7-Aug,Before,Lower Yolo Bypass,8/7/2019,24.1,0.4,191,194,8.62,7.87,21.1
SHR,8/19/2019 10:00,Chla,1.43,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,Pheo,0.57,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,Chla,2.05,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Chla (µg/L),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
SHR,8/19/2019 10:00,Pheo,0.95,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Pheo (µg/L),21-Aug,Before,Sac River,8/19/2019,20.6,1,104,114,7.5,8.7,9.3
I80,8/20/2019 9:27,Chla,13.8,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),21-Aug,Before,Central Yolo Bypass,8/20/2019,22.9,0.15,603,629,8,5.81,75
I80,8/20/2019 9:27,Pheo,9.58,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),21-Aug,Before,Central Yolo Bypass,8/20/2019,22.9,0.15,603,629,8,5.81,75
I80,8/20/2019 9:27,Chla,14.3,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Chla (µg/L),21-Aug,Before,Central Yolo Bypass,8/20/2019,22.9,0.15,603,629,8,5.81,75
I80,8/20/2019 9:27,Pheo,8.97,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Pheo (µg/L),21-Aug,Before,Central Yolo Bypass,8/20/2019,22.9,0.15,603,629,8,5.81,75
RCS,8/20/2019 11:14,Chla,10.73,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),21-Aug,Before,Colusa Drain/Ridge Cut,8/20/2019,25,0.28,539,539,7.69,4.88,37.3
RCS,8/20/2019 11:14,Pheo,2.03,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),21-Aug,Before,Colusa Drain/Ridge Cut,8/20/2019,25,0.28,539,539,7.69,4.88,37.3
LIS,8/20/2019 11:23,Chla,15.4,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),21-Aug,Before,Lower Yolo Bypass,8/20/2019,24.1,0.25,449,458,8.31,7.86,47.8
LIS,8/20/2019 11:23,Pheo,7.2,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),21-Aug,Before,Lower Yolo Bypass,8/20/2019,24.1,0.25,449,458,8.31,7.86,47.8
LIS,8/20/2019 11:30,Chla,20.4,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Chla (µg/L),21-Aug,Before,Lower Yolo Bypass,NA,NA,NA,NA,NA,NA,NA,NA
LIS,8/20/2019 11:30,Pheo,7.33,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Pheo (µg/L),21-Aug,Before,Lower Yolo Bypass,NA,NA,NA,NA,NA,NA,NA,NA
RD22,8/20/2019 12:50,Chla,5.01,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),21-Aug,Before,Central Yolo Bypass,8/20/2019,25.5,0.21,773,765,8.04,6.38,42.2
RD22,8/20/2019 12:50,Pheo,17.9,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),21-Aug,Before,Central Yolo Bypass,8/20/2019,25.5,0.21,773,765,8.04,6.38,42.2
RVB,8/21/2019 9:30,Chla,1.29,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),21-Aug,Before,Lower Sac River,8/21/2019,21.8,1.8,124,132,7.59,8.03,4.9
RVB,8/21/2019 9:30,Pheo,0.6,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),21-Aug,Before,Lower Sac River,8/21/2019,21.8,1.8,124,132,7.59,8.03,4.9
RYI,8/21/2019 10:20,Chla,0.94,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),21-Aug,Before,Cache Slough Complex,8/21/2019,21.7,1.69,123,131,7.59,8.13,4.9
RYI,8/21/2019 10:20,Pheo,NA,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),21-Aug,Before,Cache Slough Complex,8/21/2019,21.7,1.69,123,131,7.59,8.13,4.9
LIB,8/21/2019 10:55,Chla,1.02,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),21-Aug,Before,Cache Slough Complex,8/21/2019,21.7,1.2,133,142,7.87,8.61,5.7
LIB,8/21/2019 10:55,Pheo,NA,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),21-Aug,Before,Cache Slough Complex,8/21/2019,21.7,1.2,133,142,7.87,8.61,5.7
BL5,8/21/2019 11:35,Chla,1.01,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),21-Aug,Before,Cache Slough Complex,8/21/2019,21.6,1.1,148,158,8.24,8.09,8.5
BL5,8/21/2019 11:35,Pheo,0.58,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),21-Aug,Before,Cache Slough Complex,8/21/2019,21.6,1.1,148,158,8.24,8.09,8.5
STTD,8/21/2019 12:20,Chla,2.93,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),21-Aug,Before,Lower Yolo Bypass,8/21/2019,23.9,0.32,187,192,8.55,8.07,22.3
STTD,8/21/2019 12:20,Pheo,1.81,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),21-Aug,Before,Lower Yolo Bypass,8/21/2019,23.9,0.32,187,192,8.55,8.07,22.3
STTD,8/21/2019 12:20,Chla,2.21,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Chla (µg/L),21-Aug,Before,Lower Yolo Bypass,8/21/2019,23.9,0.32,187,192,8.55,8.07,22.3
STTD,8/21/2019 12:20,Pheo,0.86,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Pheo (µg/L),21-Aug,Before,Lower Yolo Bypass,8/21/2019,23.9,0.32,187,192,8.55,8.07,22.3
STTD,8/21/2019 12:20,Chla,3.45,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Chla (µg/L),21-Aug,Before,Lower Yolo Bypass,8/21/2019,23.9,0.32,187,192,8.55,8.07,22.3
STTD,8/21/2019 12:20,Pheo,1.35,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Pheo (µg/L),21-Aug,Before,Lower Yolo Bypass,8/21/2019,23.9,0.32,187,192,8.55,8.07,22.3
I80,9/3/2019 9:50,Chla,1.06,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),4-Sep,During,Central Yolo Bypass,9/3/2019,24.1,0.22,521,530,7.84,4.79,42.2
I80,9/3/2019 9:50,Pheo,2.56,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),4-Sep,During,Central Yolo Bypass,9/3/2019,24.1,0.22,521,530,7.84,4.79,42.2
RCS,9/3/2019 10:20,Chla,1.78,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
RCS,9/3/2019 10:20,Pheo,1.36,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),4-Sep,During,Colusa Drain/Ridge Cut,9/3/2019,23.6,0.28,494,508,7.63,4.96,31.7
LIS,9/3/2019 11:18,Chla,5.56,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),4-Sep,During,Lower Yolo Bypass,9/3/2019,24.4,0.22,533,540,7.86,4.51,39.5
LIS,9/3/2019 11:18,Pheo,3.58,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),4-Sep,During,Lower Yolo Bypass,9/3/2019,24.4,0.22,533,540,7.86,4.51,39.5
LIS,9/3/2019 11:18,Chla,5.11,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Chla (µg/L),4-Sep,During,Lower Yolo Bypass,9/3/2019,24.4,0.22,533,540,7.86,4.51,39.5
LIS,9/3/2019 11:18,Pheo,3.82,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Pheo (µg/L),4-Sep,During,Lower Yolo Bypass,9/3/2019,24.4,0.22,533,540,7.86,4.51,39.5
LIS,9/3/2019 11:18,Chla,3.97,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Chla (µg/L),4-Sep,During,Lower Yolo Bypass,9/3/2019,24.4,0.22,533,540,7.86,4.51,39.5
LIS,9/3/2019 11:18,Pheo,2.48,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Pheo (µg/L),4-Sep,During,Lower Yolo Bypass,9/3/2019,24.4,0.22,533,540,7.86,4.51,39.5
RD22,9/3/2019 12:04,Chla,4.49,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RD22,9/3/2019 12:04,Pheo,2.1,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),4-Sep,During,Central Yolo Bypass,9/3/2019,23.6,0.28,504,518,7.66,4.19,31.6
RVB,9/4/2019 9:40,Chla,1.37,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RVB,9/4/2019 9:40,Pheo,0.58,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),4-Sep,During,Lower Sac River,9/4/2019,22.2,1.3,131,139,7.46,7.81,5.1
RYI,9/4/2019 10:12,Chla,0.66,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:12,Pheo,NA,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,Chla,0.86,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Chla (µg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
RYI,9/4/2019 10:30,Pheo,0.56,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Pheo (µg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.1,1.5,135,143,7.51,7.79,4.1
LIB,9/4/2019 10:50,Chla,0.98,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
LIB,9/4/2019 10:50,Pheo,0.53,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.2,1.55,140,147,7.57,7.85,4.1
BL5,9/4/2019 11:23,Chla,0.94,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
BL5,9/4/2019 11:23,Pheo,0.64,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),4-Sep,During,Cache Slough Complex,9/4/2019,22.8,1.4,215,225,8.04,7.55,4.9
STTD,9/4/2019 12:02,Chla,9.1,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),4-Sep,During,Lower Yolo Bypass,9/4/2019,24.9,0.26,546,547,7.81,5.73,26.6
STTD,9/4/2019 12:02,Pheo,2.49,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),4-Sep,During,Lower Yolo Bypass,9/4/2019,24.9,0.26,546,547,7.81,5.73,26.6
STTD,9/4/2019 12:02,Chla,9.69,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Chla (µg/L),4-Sep,During,Lower Yolo Bypass,9/4/2019,24.9,0.26,546,547,7.81,5.73,26.6
STTD,9/4/2019 12:02,Pheo,2.98,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Pheo (µg/L),4-Sep,During,Lower Yolo Bypass,9/4/2019,24.9,0.26,546,547,7.81,5.73,26.6
STTD,9/4/2019 12:25,Chla,8.7,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Chla (µg/L),4-Sep,During,Lower Yolo Bypass,9/4/2019,24.9,0.26,546,547,7.81,5.73,26.6
STTD,9/4/2019 12:25,Pheo,2.98,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Pheo (µg/L),4-Sep,During,Lower Yolo Bypass,9/4/2019,24.9,0.26,546,547,7.81,5.73,26.6
SHR,9/5/2019 9:45,Chla,1.49,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),4-Sep,During,Sac River,9/5/2019,19.9,1,110,122,7.41,8.86,10.2
SHR,9/5/2019 9:45,Pheo,0.88,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),4-Sep,During,Sac River,9/5/2019,19.9,1,110,122,7.41,8.86,10.2
SHR,9/5/2019 9:45,Chla,0.75,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Chla (µg/L),4-Sep,During,Sac River,9/5/2019,19.9,1,110,122,7.41,8.86,10.2
SHR,9/5/2019 9:45,Pheo,NA,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Pheo (µg/L),4-Sep,During,Sac River,9/5/2019,19.9,1,110,122,7.41,8.86,10.2
SHR,9/5/2019 10:07,Chla,0.74,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Chla (µg/L),4-Sep,During,Sac River,9/5/2019,19.9,1,110,122,7.41,8.86,10.2
SHR,9/5/2019 10:07,Pheo,NA,µg/L,Std Method 10200 H [1]*,1,Duplicate Sample,Pheo (µg/L),4-Sep,During,Sac River,9/5/2019,19.9,1,110,122,7.41,8.86,10.2
SHR,9/16/2019 9:40,Chla,1.4,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),18-Sep,During,Sac River,9/16/2019,18.5,1.2,107,122,7.44,9.22,6.3
SHR,9/16/2019 9:40,Pheo,0.83,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),18-Sep,During,Sac River,9/16/2019,18.5,1.2,107,122,7.44,9.22,6.3
SHR,9/16/2019 12:00,Chla,3.06,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Chla (µg/L),18-Sep,During,Sac River,NA,NA,NA,NA,NA,NA,NA,NA
SHR,9/16/2019 12:00,Pheo,1.88,µg/L,Std Method 10200 H [1]*,1,"Replicate, Specific Analyte(s)",Pheo (µg/L),18-Sep,During,Sac River,NA,NA,NA,NA,NA,NA,NA,NA
I80,9/17/2019 9:13,Chla,6.44,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Chla (µg/L),18-Sep,During,Central Yolo Bypass,9/17/2019,21.4,0.26,496,533,7.39,5.53,34
I80,9/17/2019 9:13,Pheo,2.84,µg/L,Std Method 10200 H [1]*,1,Normal Sample,Pheo (µg/L),18-Sep,During,Central Yolo Bypass,9/17/2019,21.4,0.26,496,533,7.39,5.53,34
