Date,Year,Month,DateTime,Time,StationCode,WaterTemp,Secchi,EC,SpCnd,pH,DO,Turbidity,FlowMeterSpeed,StartMeter,EndMeter,VolMeso,SubMeso,VolMicro,SubMicro,Subsample,OrganismID,Classification,Organism,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Genus,Species,TaxonName,TaxonRank,CommonName,LifeStage,Count,CPUEZoop,WYType,FlowPulseType,NetFlowDays,SamplePeriod
8/21/2019,2019,8,8/21/2019 10:20,10:20:00,RYI,21.7,1.69,123,131,7.59,8.13,4.9,Low,943025,946500,52,0.3,52,5.7,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,3,13.24700346,W,MA-Ag,26,Before
8/21/2019,2019,8,8/21/2019 10:20,10:20:00,RYI,21.7,1.69,123,131,7.59,8.13,4.9,Low,943025,946500,52,0.3,52,5.7,1,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,1,4.41566782,W,MA-Ag,26,Before
8/21/2019,2019,8,8/21/2019 10:20,10:20:00,RYI,21.7,1.69,123,131,7.59,8.13,4.9,Low,943025,946500,52,0.3,52,5.7,1,95,Cladocera,Monospilus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Monospilus,NA,Monospilus sp.,Genus,Monospilus sp.,NA,1,4.41566782,W,MA-Ag,26,Before
8/21/2019,2019,8,8/21/2019 10:20,10:20:00,RYI,21.7,1.69,123,131,7.59,8.13,4.9,Low,943025,946500,52,0.3,52,5.7,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,3,13.24700346,W,MA-Ag,26,Before
8/21/2019,2019,8,8/21/2019 10:20,10:20:00,RYI,21.7,1.69,123,131,7.59,8.13,4.9,Low,943025,946500,52,0.3,52,5.7,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,37,8.59893207,W,MA-Ag,26,Before
8/21/2019,2019,8,8/21/2019 10:20,10:20:00,RYI,21.7,1.69,123,131,7.59,8.13,4.9,Low,943025,946500,52,0.3,52,5.7,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,22,5.112878528,W,MA-Ag,26,Before
8/21/2019,2019,8,8/21/2019 10:20,10:20:00,RYI,21.7,1.69,123,131,7.59,8.13,4.9,Low,943025,946500,52,0.3,52,5.7,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,108,25.0995855,W,MA-Ag,26,Before
9/4/2019,2019,9,9/4/2019 10:12,10:12:00,RYI,22.1,1.5,135,143,7.51,7.79,4.1,Low,854108,855500,36,0.25,36,21,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,189,1730.829051,W,MA-Ag,26,During
9/4/2019,2019,9,9/4/2019 10:12,10:12:00,RYI,22.1,1.5,135,143,7.51,7.79,4.1,Low,854108,855500,36,0.25,36,21,1,23,Calanoids,Pseudodiaptomus forbesi adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,adult,18,164.840862,W,MA-Ag,26,During
9/4/2019,2019,9,9/4/2019 10:12,10:12:00,RYI,22.1,1.5,135,143,7.51,7.79,4.1,Low,854108,855500,36,0.25,36,21,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,2,18.31565133,W,MA-Ag,26,During
9/4/2019,2019,9,9/4/2019 10:12,10:12:00,RYI,22.1,1.5,135,143,7.51,7.79,4.1,Low,854108,855500,36,0.25,36,21,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,1,9.157825667,W,MA-Ag,26,During
9/4/2019,2019,9,9/4/2019 10:12,10:12:00,RYI,22.1,1.5,135,143,7.51,7.79,4.1,Low,854108,855500,36,0.25,36,21,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,3,27.473477,W,MA-Ag,26,During
9/4/2019,2019,9,9/4/2019 10:12,10:12:00,RYI,22.1,1.5,135,143,7.51,7.79,4.1,Low,854108,855500,36,0.25,36,21,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,217,23.65771631,W,MA-Ag,26,During
9/4/2019,2019,9,9/4/2019 10:12,10:12:00,RYI,22.1,1.5,135,143,7.51,7.79,4.1,Low,854108,855500,36,0.25,36,21,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,80,8.721738731,W,MA-Ag,26,During
9/4/2019,2019,9,9/4/2019 10:12,10:12:00,RYI,22.1,1.5,135,143,7.51,7.79,4.1,Low,854108,855500,36,0.25,36,21,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,10,1.090217341,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,85,Calanoids,Arctodiaptomus dorsalis,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Diaptomidae,Arctodiaptomus,dorsalis,Arctodiaptomus dorsalis,Species,Arctodiaptomus dorsalis,NA,1,2.637106841,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,174,458.8565904,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,23,Calanoids,Pseudodiaptomus forbesi adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,adult,49,129.2182352,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,43,Cladocera,Alona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alona,NA,Alona sp.,Genus,Alona sp.,NA,1,2.637106841,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,2,5.274213683,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,39,Cladocera,Camptocercus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Eurycercidae,Camptocercus,NA,Camptocercus sp.,Genus,Camptocercus sp.,NA,1,2.637106841,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,4,10.54842737,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,4,10.54842737,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,41,Cladocera,Diaphanosoma,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Ctenopoda,NA,Sididae,Diaphanosoma,NA,Diaphanosoma sp.,Genus,Diaphanosoma sp.,NA,2,5.274213683,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,44,Cladocera,Ilyocryptus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Ilyocryptidae,Ilyocryptus,NA,Ilyocryptus sp.,Genus,Ilyocryptus sp.,NA,1,2.637106841,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,45,Cladocera,Macrothrix,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Macrothricidae,Macrothrix,NA,Macrothrix sp.,Genus,Macrothrix sp.,NA,1,2.637106841,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,99,Cladocera,Moina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Moinidae,Moina,NA,Moina sp.,Genus,Moina sp.,NA,1,2.637106841,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,123,Cladocera,Pseudochydorus sp.,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Pseudochydorus,NA,Pseudochydorus sp.,Genus,Pseudochydorus sp.,NA,1,2.637106841,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,6,15.82264105,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,108,Cyclopoids,Diacyclops thomasi,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Diacyclops,thomasi,Diacyclops thomasi,Species,Diacyclops thomasi,NA,1,2.637106841,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,107,Cyclopoids,Paracyclops spp.,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Paracyclops,NA,Paracyclops sp.,Genus,Paracyclops sp.,NA,1,2.637106841,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,21,3.020686018,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,11,1.582264105,W,MA-Ag,26,During
9/18/2019,2019,9,9/18/2019 9:42,9:42:00,RYI,19.8,1.8,143,159,7.49,8.21,6.2,Low,807818,810000,39,0.6,39,11,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,199,28.62459608,W,MA-Ag,26,During
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,151,379.2282051,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,23,Calanoids,Pseudodiaptomus forbesi adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Pseudodiaptomidae,Pseudodiaptomus,forbesi,Pseudodiaptomus forbesi,Species,Pseudodiaptomus forbesi,adult,39,97.94635762,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,92,Cladocera,Alonella,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alonella,NA,Alonella sp.,Genus,Alonella sp.,NA,1,2.511445067,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,4,10.04578027,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,7,17.58011547,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,1,2.511445067,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,45,Cladocera,Macrothrix,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Macrothricidae,Macrothrix,NA,Macrothrix sp.,Genus,Macrothrix sp.,NA,1,2.511445067,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,95,Cladocera,Monospilus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Monospilus,NA,Monospilus sp.,Genus,Monospilus sp.,NA,2,5.022890134,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,8,Cyclopoids,Cyclopoid copepodid,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,copepodid,13,32.64878587,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,106,Cyclopoids,Eucyclops pectinifer,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Eucyclops,pectinifer,Eucyclops pectinifer,Species,Eucyclops pectinifer,NA,2,5.022890134,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,84,Cyclopoids,Microcyclops rubellus,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Microcyclops,rubellus,Microcyclops rubellus,Species,Microcyclops rubellus,NA,1,2.511445067,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,119,Cyclopoids,Paracyclops fimbriatus,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Paracyclops,fimbriatus,Paracyclops fimbriatus,Species,Paracyclops fimbriatus,NA,1,2.511445067,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,3,Microzooplankton_Nauplii,Copepod nauplii,Arthropoda,Crustacea,Hexanauplia,Copepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,Copepoda,Subclass,Copepod,nauplius,55,11.1138661,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,6,Microzooplankton_Nauplii,Ostracods,Arthropoda,Crustacea,Ostracoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostracoda,Class,Ostracod,NA,6,1.212421757,W,MA-Ag,26,After
10/2/2019,2019,10,10/2/2019 9:49,9:49:00,RYI,17.5,1.7,123,144,7.57,8.64,7.6,Low,770934,773200,45,0.7,45,8.7,1,1,Microzooplankton_Nauplii,Rotifers,Rotifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotifera,Phylum,Rotifer,NA,71,14.34699079,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,29,Calanoids,Acartiella sinensis,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Acartiidae,Acartiella,sinensis,Acartiella sinensis,Species,Acartiella sinensis,NA,1,2.275315522,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,64,Calanoids,Calanoid copepodids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,Order,Calanoid,copepodid,218,496.0187839,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,25,Calanoids,Eurytemora affinis adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,NA,NA,NA,Temoridae,Eurytemora,affinis,Eurytemora affinis,Species,Eurytemora affinis,adult,26,59.15820358,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,43,Cladocera,Alona,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Alona,NA,Alona sp.,Genus,Alona sp.,NA,1,2.275315522,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,35,Cladocera,Bosmina,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Bosminidae,Bosmina,longirostris,Bosmina longirostris,Species,Bosmina longirostris,NA,1,2.275315522,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,39,Cladocera,Camptocercus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Eurycercidae,Camptocercus,NA,Camptocercus sp.,Genus,Camptocercus sp.,NA,1,2.275315522,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,36,Cladocera,Ceriodaphnia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Daphniidae,Ceriodaphnia,NA,Ceriodaphnia sp.,Genus,Ceriodaphnia sp.,NA,3,6.825946567,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,38,Cladocera,Chydorus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Chydorus,NA,Chydorus sp.,Genus,Chydorus sp.,NA,2,4.550631045,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,95,Cladocera,Monospilus,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,NA,NA,Diplostraca,Cladocera,Anomopoda,NA,Chydoridae,Monospilus,NA,Monospilus sp.,Genus,Monospilus sp.,NA,1,2.275315522,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,7,Cyclopoids,Cyclopoid adult,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,NA,NA,NA,Cyclopoida,Order,Cyclopoid,adult,12,27.30378627,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,108,Cyclopoids,Diacyclops thomasi,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Diacyclops,thomasi,Diacyclops thomasi,Species,Diacyclops thomasi,NA,1,2.275315522,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,90,Cyclopoids,Eucyclops spp.,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Eucyclops,NA,Eucyclops sp.,Genus,Eucyclops sp.,NA,1,2.275315522,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,125,Cyclopoids,Macrocyclops albidus,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Macrocyclops,albidus,Macrocyclops albidus,Species,Macrocyclops albidus,NA,1,2.275315522,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,104,Cyclopoids,Mesocyclops edax,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Mesocyclops,edax,Mesocyclops edax,Species,Mesocyclops edax,NA,1,2.275315522,W,MA-Ag,26,After
10/16/2019,2019,10,10/16/2019 10:03,10:03:00,RYI,16,1.9,111,135,7.43,8.92,4.9,Low,745327,747000,43,1,43,5.5,1,84,Cyclopoids,Microcyclops rubellus,Arthropoda,Crustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,NA,NA,NA,Cyclopidae,Microcyclops,rubellus,Microcyclops rubellus,Species,Microcyclops rubellus,NA,3,6.825946567,W,MA-Ag,26,After
