"","X","Station.Code","Date","Time","Classification","Organism","Count","Subsample","VolMeso","SubMeso","VolMicro","SubMicro","StartMeter","EndMeter","FlowMeterSpeed","CPUE"
"3049",3049,"RD22","2019-08-06","13:50:00","Cyclopoids","Tropocyclops prasinus",5,1,45,1.5,45,1,934120,934444,"Low",40.9840963514118
"3054",3054,"RD22","2019-08-06","13:50:00","Calanoids","Calanoid copepodid",2,1,45,1.5,45,1,934120,934444,"Low",16.3936385405647
"3068",3068,"RD22","2019-08-06","13:50:00","Cladocera","Alona",1,1,45,1.5,45,1,934120,934444,"Low",8.19681927028235
"3071",3071,"RD22","2019-08-06","13:50:00","Cladocera","Bosmina",11,1,45,1.5,45,1,934120,934444,"Low",90.1650119731059
"3073",3073,"RD22","2019-08-06","13:50:00","Cladocera","Ceriodaphnia",38,1,45,1.5,45,1,934120,934444,"Low",311.479132270729
"3074",3074,"RD22","2019-08-06","13:50:00","Cladocera","Chydorus",2,1,45,1.5,45,1,934120,934444,"Low",16.3936385405647
"3075",3075,"RD22","2019-08-06","13:50:00","Cladocera","Daphnia",28,1,45,1.5,45,1,934120,934444,"Low",229.510939567906
"3076",3076,"RD22","2019-08-06","13:50:00","Cladocera","Diaphanosoma",70,1,45,1.5,45,1,934120,934444,"Low",573.777348919765
"3077",3077,"RD22","2019-08-06","13:50:00","Cladocera","Disparalona",7,1,45,1.5,45,1,934120,934444,"Low",57.3777348919765
"3080",3080,"RD22","2019-08-06","13:50:00","Cladocera","Ilyocryptus",22,1,45,1.5,45,1,934120,934444,"Low",180.330023946212
"3084",3084,"RD22","2019-08-06","13:50:00","Cladocera","Moina",31,1,45,1.5,45,1,934120,934444,"Low",254.101397378753
"3087",3087,"RD22","2019-08-06","13:50:00","Cladocera","Pleuroxus",7,1,45,1.5,45,1,934120,934444,"Low",57.3777348919765
"3109",3109,"RD22","2019-08-20","12:50:00","Microzooplankton_Nauplii","Rotifers",339,1,92,2.2,92,1.2,887594,888757,"Low",1978.31607447472
"3111",3111,"RD22","2019-08-20","12:50:00","Microzooplankton_Nauplii","Ostracods",2,1,92,2.2,92,1.2,887594,888757,"Low",11.6714812653376
"3116",3116,"RD22","2019-08-20","12:50:00","Cyclopoids","Cyclopoid copepodid",4,1,92,2.2,92,1.2,887594,888757,"Low",12.7325250167319
"3125",3125,"RD22","2019-08-20","12:50:00","Cyclopoids","Microcyclops rubellus",7,1,92,2.2,92,1.2,887594,888757,"Low",22.2819187792808
"3136",3136,"RD22","2019-08-20","12:50:00","Calanoids","Calanoid copepodid",1,1,92,2.2,92,1.2,887594,888757,"Low",3.18313125418297
"3150",3150,"RD22","2019-08-20","12:50:00","Cladocera","Alona",3,1,92,2.2,92,1.2,887594,888757,"Low",9.54939376254891
"3155",3155,"RD22","2019-08-20","12:50:00","Cladocera","Ceriodaphnia",3,1,92,2.2,92,1.2,887594,888757,"Low",9.54939376254891
"3157",3157,"RD22","2019-08-20","12:50:00","Cladocera","Daphnia",24,1,92,2.2,92,1.2,887594,888757,"Low",76.3951501003913
"3158",3158,"RD22","2019-08-20","12:50:00","Cladocera","Diaphanosoma",97,1,92,2.2,92,1.2,887594,888757,"Low",308.763731655748
"3162",3162,"RD22","2019-08-20","12:50:00","Cladocera","Ilyocryptus",84,1,92,2.2,92,1.2,887594,888757,"Low",267.383025351369
"3166",3166,"RD22","2019-08-20","12:50:00","Cladocera","Moina",3,1,92,2.2,92,1.2,887594,888757,"Low",9.54939376254891
"3169",3169,"RD22","2019-08-20","12:50:00","Cladocera","Pleuroxus",9,1,92,2.2,92,1.2,887594,888757,"Low",28.6481812876467
"3191",3191,"RD22","2019-09-03","12:04:00","Microzooplankton_Nauplii","Rotifers",65,1,58,1,58,3.6,925713,927000,"Low",72.0326541933904
"3192",3192,"RD22","2019-09-03","12:04:00","Microzooplankton_Nauplii","Copepod nauplii",7,1,58,1,58,3.6,925713,927000,"Low",7.75736275928819
"3193",3193,"RD22","2019-09-03","12:04:00","Microzooplankton_Nauplii","Ostracods",12,1,58,1,58,3.6,925713,927000,"Low",13.2983361587798
"3195",3195,"RD22","2019-09-03","12:04:00","Cyclopoids","Acanthocyclops vernalis adult",1,1,58,1,58,3.6,925713,927000,"Low",3.98950084763393
"3198",3198,"RD22","2019-09-03","12:04:00","Cyclopoids","Cyclopoid copepodid",31,1,58,1,58,3.6,925713,927000,"Low",123.674526276652
"3207",3207,"RD22","2019-09-03","12:04:00","Cyclopoids","Microcyclops rubellus",19,1,58,1,58,3.6,925713,927000,"Low",75.8005161050446
"3218",3218,"RD22","2019-09-03","12:04:00","Calanoids","Calanoid copepodid",6,1,58,1,58,3.6,925713,927000,"Low",23.9370050858036
"3232",3232,"RD22","2019-09-03","12:04:00","Cladocera","Alona",5,1,58,1,58,3.6,925713,927000,"Low",19.9475042381696
"3233",3233,"RD22","2019-09-03","12:04:00","Cladocera","Alonella",1,1,58,1,58,3.6,925713,927000,"Low",3.98950084763393
"3235",3235,"RD22","2019-09-03","12:04:00","Cladocera","Bosmina",15,1,58,1,58,3.6,925713,927000,"Low",59.8425127145089
"3237",3237,"RD22","2019-09-03","12:04:00","Cladocera","Ceriodaphnia",52,1,58,1,58,3.6,925713,927000,"Low",207.454044076964
"3238",3238,"RD22","2019-09-03","12:04:00","Cladocera","Chydorus",17,1,58,1,58,3.6,925713,927000,"Low",67.8215144097768
"3240",3240,"RD22","2019-09-03","12:04:00","Cladocera","Diaphanosoma",4,1,58,1,58,3.6,925713,927000,"Low",15.9580033905357
"3244",3244,"RD22","2019-09-03","12:04:00","Cladocera","Ilyocryptus",12,1,58,1,58,3.6,925713,927000,"Low",47.8740101716071
"3245",3245,"RD22","2019-09-03","12:04:00","Cladocera","Kurzia",26,1,58,1,58,3.6,925713,927000,"Low",103.727022038482
"3248",3248,"RD22","2019-09-03","12:04:00","Cladocera","Moina",4,1,58,1,58,3.6,925713,927000,"Low",15.9580033905357
"3249",3249,"RD22","2019-09-03","12:04:00","Cladocera","Monospilus",1,1,58,1,58,3.6,925713,927000,"Low",3.98950084763393
"3250",3250,"RD22","2019-09-03","12:04:00","Cladocera","Picripleuroxus",1,1,58,1,58,3.6,925713,927000,"Low",3.98950084763393
"3254",3254,"RD22","2019-09-03","12:04:00","Cladocera","Sida",1,1,58,1,58,3.6,925713,927000,"Low",3.98950084763393
"3255",3255,"RD22","2019-09-03","12:04:00","Cladocera","Simocephalus",5,1,58,1,58,3.6,925713,927000,"Low",19.9475042381696
"3273",3273,"RD22","2019-09-17","12:59:00","Microzooplankton_Nauplii","Rotifers",63,1,80,1.5,80,5.4,918869,920245,"Low",60.0464667474172
"3274",3274,"RD22","2019-09-17","12:59:00","Microzooplankton_Nauplii","Copepod nauplii",12,1,80,1.5,80,5.4,918869,920245,"Low",11.4374222376033
"3275",3275,"RD22","2019-09-17","12:59:00","Microzooplankton_Nauplii","Ostracods",24,1,80,1.5,80,5.4,918869,920245,"Low",22.8748444752066
"3276",3276,"RD22","2019-09-17","12:59:00","Cyclopoids","Acanthocyclops vernalis adult",9,1,80,1.5,80,5.4,918869,920245,"Low",30.8810400415289
"3279",3279,"RD22","2019-09-17","12:59:00","Cyclopoids","Cyclopoid copepodid",52,1,80,1.5,80,5.4,918869,920245,"Low",178.423786906611
"3299",3299,"RD22","2019-09-17","12:59:00","Calanoids","Calanoid copepodid",2,1,80,1.5,80,5.4,918869,920245,"Low",6.86245334256197
"3314",3314,"RD22","2019-09-17","12:59:00","Cladocera","Alona",5,1,80,1.5,80,5.4,918869,920245,"Low",17.1561333564049
"3316",3316,"RD22","2019-09-17","12:59:00","Cladocera","Bosmina",2,1,80,1.5,80,5.4,918869,920245,"Low",6.86245334256197
"3318",3318,"RD22","2019-09-17","12:59:00","Cladocera","Ceriodaphnia",17,1,80,1.5,80,5.4,918869,920245,"Low",58.3308534117767
"3319",3319,"RD22","2019-09-17","12:59:00","Cladocera","Chydorus",9,1,80,1.5,80,5.4,918869,920245,"Low",30.8810400415289
"3325",3325,"RD22","2019-09-17","12:59:00","Cladocera","Ilyocryptus",4,1,80,1.5,80,5.4,918869,920245,"Low",13.7249066851239
"3326",3326,"RD22","2019-09-17","12:59:00","Cladocera","Kurzia",9,1,80,1.5,80,5.4,918869,920245,"Low",30.8810400415289
"3329",3329,"RD22","2019-09-17","12:59:00","Cladocera","Moina",10,1,80,1.5,80,5.4,918869,920245,"Low",34.3122667128099
"3336",3336,"RD22","2019-09-17","12:59:00","Cladocera","Simocephalus",9,1,80,1.5,80,5.4,918869,920245,"Low",30.8810400415289
"3354",3354,"RD22","2019-10-01","12:29:00","Microzooplankton_Nauplii","Rotifers",100,1,64,6,64,28,917081,917775,"Low",29.1562447489665
"3355",3355,"RD22","2019-10-01","12:29:00","Microzooplankton_Nauplii","Copepod nauplii",1,1,64,6,64,28,917081,917775,"Low",0.291562447489665
"3356",3356,"RD22","2019-10-01","12:29:00","Microzooplankton_Nauplii","Ostracods",31,1,64,6,64,28,917081,917775,"Low",9.0384358721796
"3360",3360,"RD22","2019-10-01","12:29:00","Cyclopoids","Cyclopoid copepodid",127,1,64,6,64,28,917081,917775,"Low",172.799343878875
"3363",3363,"RD22","2019-10-01","12:29:00","Cyclopoids","Eucyclops elegans",1,1,64,6,64,28,917081,917775,"Low",1.36062475495177
"3368",3368,"RD22","2019-10-01","12:29:00","Cyclopoids","Macrocyclops albidus",3,1,64,6,64,28,917081,917775,"Low",4.0818742648553
"3380",3380,"RD22","2019-10-01","12:29:00","Calanoids","Arctodiaptomus dorsalis",3,1,64,6,64,28,917081,917775,"Low",4.0818742648553
"3381",3381,"RD22","2019-10-01","12:29:00","Calanoids","Calanoid copepodid",13,1,64,6,64,28,917081,917775,"Low",17.688121814373
"3388",3388,"RD22","2019-10-01","12:29:00","Calanoids","Pseudodiaptomus forbesi adult",1,1,64,6,64,28,917081,917775,"Low",1.36062475495177
"3395",3395,"RD22","2019-10-01","12:29:00","Cladocera","Alona",1,1,64,6,64,28,917081,917775,"Low",1.36062475495177
"3396",3396,"RD22","2019-10-01","12:29:00","Cladocera","Alonella",1,1,64,6,64,28,917081,917775,"Low",1.36062475495177
"3398",3398,"RD22","2019-10-01","12:29:00","Cladocera","Bosmina",7,1,64,6,64,28,917081,917775,"Low",9.52437328466238
"3400",3400,"RD22","2019-10-01","12:29:00","Cladocera","Ceriodaphnia",54,1,64,6,64,28,917081,917775,"Low",73.4737367673955
"3401",3401,"RD22","2019-10-01","12:29:00","Cladocera","Chydorus",1,1,64,6,64,28,917081,917775,"Low",1.36062475495177
"3403",3403,"RD22","2019-10-01","12:29:00","Cladocera","Diaphanosoma",7,1,64,6,64,28,917081,917775,"Low",9.52437328466238
"3407",3407,"RD22","2019-10-01","12:29:00","Cladocera","Ilyocryptus",2,1,64,6,64,28,917081,917775,"Low",2.72124950990354
"3408",3408,"RD22","2019-10-01","12:29:00","Cladocera","Kurzia",7,1,64,6,64,28,917081,917775,"Low",9.52437328466238
"3411",3411,"RD22","2019-10-01","12:29:00","Cladocera","Moina",5,1,64,6,64,28,917081,917775,"Low",6.80312377475884
"3416",3416,"RD22","2019-10-01","12:29:00","Cladocera","Scapholeberis",1,1,64,6,64,28,917081,917775,"Low",1.36062475495177
"3418",3418,"RD22","2019-10-01","12:29:00","Cladocera","Simocephalus",1,1,64,6,64,28,917081,917775,"Low",1.36062475495177
"3436",3436,"RD22","2019-10-15","12:54:00","Microzooplankton_Nauplii","Rotifers",325,1,53,2,53,0.5,915359,916100,"Low",4115.66609676282
"3437",3437,"RD22","2019-10-15","12:54:00","Microzooplankton_Nauplii","Copepod nauplii",1,1,53,2,53,0.5,915359,916100,"Low",12.6635879900395
"3438",3438,"RD22","2019-10-15","12:54:00","Microzooplankton_Nauplii","Ostracods",3,1,53,2,53,0.5,915359,916100,"Low",37.9907639701184
"3442",3442,"RD22","2019-10-15","12:54:00","Cyclopoids","Cyclopoid copepodid",217,1,53,2,53,0.5,915359,916100,"Low",686.999648459641
"3445",3445,"RD22","2019-10-15","12:54:00","Cyclopoids","Eucyclops",1,1,53,2,53,0.5,915359,916100,"Low",3.16589699750986
"3451",3451,"RD22","2019-10-15","12:54:00","Cyclopoids","Microcyclops rubellus",2,1,53,2,53,0.5,915359,916100,"Low",6.33179399501973
"3463",3463,"RD22","2019-10-15","12:54:00","Calanoids","Calanoid copepodid",9,1,53,2,53,0.5,915359,916100,"Low",28.4930729775888
"3469",3469,"RD22","2019-10-15","12:54:00","Calanoids","Osphranticum labronectum",1,1,53,2,53,0.5,915359,916100,"Low",3.16589699750986
"3477",3477,"RD22","2019-10-15","12:54:00","Cladocera","Alona",4,1,53,2,53,0.5,915359,916100,"Low",12.6635879900395
"3478",3478,"RD22","2019-10-15","12:54:00","Cladocera","Alonella",4,1,53,2,53,0.5,915359,916100,"Low",12.6635879900395
"3480",3480,"RD22","2019-10-15","12:54:00","Cladocera","Bosmina",20,1,53,2,53,0.5,915359,916100,"Low",63.3179399501973
"3482",3482,"RD22","2019-10-15","12:54:00","Cladocera","Ceriodaphnia",10,1,53,2,53,0.5,915359,916100,"Low",31.6589699750986
"3483",3483,"RD22","2019-10-15","12:54:00","Cladocera","Chydorus",12,1,53,2,53,0.5,915359,916100,"Low",37.9907639701184
"3484",3484,"RD22","2019-10-15","12:54:00","Cladocera","Daphnia",5,1,53,2,53,0.5,915359,916100,"Low",15.8294849875493
"3492",3492,"RD22","2019-10-15","12:54:00","Cladocera","Macrothrix",1,1,53,2,53,0.5,915359,916100,"Low",3.16589699750986
"3493",3493,"RD22","2019-10-15","12:54:00","Cladocera","Moina",17,1,53,2,53,0.5,915359,916100,"Low",53.8202489576677
"3501",3501,"RD22","2019-10-15","12:54:00","Harpacticoids","Harpacticoids",2,1,53,2,53,0.5,915359,916100,"Low",6.33179399501973
"3518",3518,"RMB-DUP","2019-10-01","09:19:00","Microzooplankton_Nauplii","Rotifers",361,1,37,0.6,37,2,918055,918482,"Low",1384.58674698612
"3519",3519,"RMB-DUP","2019-10-01","09:19:00","Microzooplankton_Nauplii","Copepod nauplii",18,1,37,0.6,37,2,918055,918482,"Low",69.0375663317177
"3524",3524,"RMB-DUP","2019-10-01","09:19:00","Cyclopoids","Cyclopoid copepodid",179,1,37,0.6,37,2,918055,918482,"Low",2288.46747655138
"3527",3527,"RMB-DUP","2019-10-01","09:19:00","Cyclopoids","Eucyclops elegans",2,1,37,0.6,37,2,918055,918482,"Low",25.5694690117473
"3539",3539,"RMB-DUP","2019-10-01","09:19:00","Cyclopoids","Paracyclops chiltoni",2,1,37,0.6,37,2,918055,918482,"Low",25.5694690117473
"3545",3545,"RMB-DUP","2019-10-01","09:19:00","Calanoids","Calanoid copepodid",3,1,37,0.6,37,2,918055,918482,"Low",38.3542035176209
"3562",3562,"RMB-DUP","2019-10-01","09:19:00","Cladocera","Bosmina",8,1,37,0.6,37,2,918055,918482,"Low",102.277876046989
"3564",3564,"RMB-DUP","2019-10-01","09:19:00","Cladocera","Ceriodaphnia",8,1,37,0.6,37,2,918055,918482,"Low",102.277876046989
"3565",3565,"RMB-DUP","2019-10-01","09:19:00","Cladocera","Chydorus",3,1,37,0.6,37,2,918055,918482,"Low",38.3542035176209
"3571",3571,"RMB-DUP","2019-10-01","09:19:00","Cladocera","Ilyocryptus",6,1,37,0.6,37,2,918055,918482,"Low",76.7084070352419
"3575",3575,"RMB-DUP","2019-10-01","09:19:00","Cladocera","Moina",2,1,37,0.6,37,2,918055,918482,"Low",25.5694690117473
"3578",3578,"RMB-DUP","2019-10-01","09:19:00","Cladocera","Pleuroxus",1,1,37,0.6,37,2,918055,918482,"Low",12.7847345058736
"3582",3582,"RMB-DUP","2019-10-01","09:19:00","Cladocera","Simocephalus",2,1,37,0.6,37,2,918055,918482,"Low",25.5694690117473
"3600",3600,"RMB","2019-08-06","10:14:00","Microzooplankton_Nauplii","Rotifers",234,1,93,1.1,93,2.6,935359,936800,"Low",514.198247575603
"3602",3602,"RMB","2019-08-06","10:14:00","Microzooplankton_Nauplii","Ostracods",95,1,93,1.1,93,2.6,935359,936800,"Low",208.755698802061
"3603",3603,"RMB","2019-08-06","10:14:00","Cyclopoids","Acanthocyclops vernalis adult",1,1,93,1.1,93,2.6,935359,936800,"Low",5.19392169268285
"3606",3606,"RMB","2019-08-06","10:14:00","Cyclopoids","Cyclopoid copepodid",61,1,93,1.1,93,2.6,935359,936800,"Low",316.829223253654
"3615",3615,"RMB","2019-08-06","10:14:00","Cyclopoids","Microcyclops rubellus",10,1,93,1.1,93,2.6,935359,936800,"Low",51.9392169268285
"3626",3626,"RMB","2019-08-06","10:14:00","Calanoids","Calanoid copepodid",7,1,93,1.1,93,2.6,935359,936800,"Low",36.35745184878
"3640",3640,"RMB","2019-08-06","10:14:00","Cladocera","Alona",38,1,93,1.1,93,2.6,935359,936800,"Low",197.369024321949
"3643",3643,"RMB","2019-08-06","10:14:00","Cladocera","Bosmina",4,1,93,1.1,93,2.6,935359,936800,"Low",20.7756867707314
"3645",3645,"RMB","2019-08-06","10:14:00","Cladocera","Ceriodaphnia",29,1,93,1.1,93,2.6,935359,936800,"Low",150.623729087803
"3646",3646,"RMB","2019-08-06","10:14:00","Cladocera","Chydorus",34,1,93,1.1,93,2.6,935359,936800,"Low",176.593337551217
"3648",3648,"RMB","2019-08-06","10:14:00","Cladocera","Diaphanosoma",3,1,93,1.1,93,2.6,935359,936800,"Low",15.5817650780486
"3649",3649,"RMB","2019-08-06","10:14:00","Cladocera","Disparalona",31,1,93,1.1,93,2.6,935359,936800,"Low",161.011572473169
"3652",3652,"RMB","2019-08-06","10:14:00","Cladocera","Ilyocryptus",2,1,93,1.1,93,2.6,935359,936800,"Low",10.3878433853657
"3658",3658,"RMB","2019-08-06","10:14:00","Cladocera","Picripleuroxus",1,1,93,1.1,93,2.6,935359,936800,"Low",5.19392169268285
"3662",3662,"RMB","2019-08-06","10:14:00","Cladocera","Sida",10,1,93,1.1,93,2.6,935359,936800,"Low",51.9392169268285
"3663",3663,"RMB","2019-08-06","10:14:00","Cladocera","Simocephalus",2,1,93,1.1,93,2.6,935359,936800,"Low",10.3878433853657
"3681",3681,"RMB","2019-08-20","10:30:00","Microzooplankton_Nauplii","Rotifers",45,1,85,3.4,85,3.4,889778,890492,"Low",139.483689263208
"3682",3682,"RMB","2019-08-20","10:30:00","Microzooplankton_Nauplii","Copepod nauplii",6,1,85,3.4,85,3.4,889778,890492,"Low",18.5978252350944
"3683",3683,"RMB","2019-08-20","10:30:00","Microzooplankton_Nauplii","Ostracods",6,1,85,3.4,85,3.4,889778,890492,"Low",18.5978252350944
"3685",3685,"RMB","2019-08-20","10:30:00","Cyclopoids","Acanthocyclops vernalis adult",2,1,85,3.4,85,3.4,889778,890492,"Low",6.1992750783648
"3688",3688,"RMB","2019-08-20","10:30:00","Cyclopoids","Cyclopoid copepodid",39,1,85,3.4,85,3.4,889778,890492,"Low",120.885864028114
"3696",3696,"RMB","2019-08-20","10:30:00","Cyclopoids","Macrocyclops albidus",6,2,85,3.4,85,3.4,889778,890492,"Low",9.29891261754721
"3698",3698,"RMB","2019-08-20","10:30:00","Cyclopoids","Microcyclops rubellus",5,1,85,3.4,85,3.4,889778,890492,"Low",15.498187695912
"3723",3723,"RMB","2019-08-20","10:30:00","Cladocera","Alona",14,1,85,3.4,85,3.4,889778,890492,"Low",43.3949255485536
"3726",3726,"RMB","2019-08-20","10:30:00","Cladocera","Bosmina",28,1,85,3.4,85,3.4,889778,890492,"Low",86.7898510971072
"3728",3728,"RMB","2019-08-20","10:30:00","Cladocera","Ceriodaphnia",72,1,85,3.4,85,3.4,889778,890492,"Low",223.173902821133
"3729",3729,"RMB","2019-08-20","10:30:00","Cladocera","Chydorus",7,1,85,3.4,85,3.4,889778,890492,"Low",21.6974627742768
"3731",3731,"RMB","2019-08-20","10:30:00","Cladocera","Diaphanosoma",5,1,85,3.4,85,3.4,889778,890492,"Low",15.498187695912
"3735",3735,"RMB","2019-08-20","10:30:00","Cladocera","Ilyocryptus",18,1,85,3.4,85,3.4,889778,890492,"Low",55.7934757052832
"3736",3736,"RMB","2019-08-20","10:30:00","Cladocera","Kurzia",2,1,85,3.4,85,3.4,889778,890492,"Low",6.1992750783648
"3742",3742,"RMB","2019-08-20","10:30:00","Cladocera","Pleuroxus",8,1,85,3.4,85,3.4,889778,890492,"Low",24.7971003134592
"3764",3764,"RMB","2019-09-03","09:24:00","Microzooplankton_Nauplii","Rotifers",36,1,221,1.4,221,1.4,928616,930000,"Low",363.49610674812
"3765",3765,"RMB","2019-09-03","09:24:00","Microzooplankton_Nauplii","Copepod nauplii",3,1,221,1.4,221,1.4,928616,930000,"Low",30.29134222901
"3766",3766,"RMB","2019-09-03","09:24:00","Microzooplankton_Nauplii","Ostracods",15,1,221,1.4,221,1.4,928616,930000,"Low",151.45671114505
"3779",3779,"RMB","2019-09-03","09:24:00","Cyclopoids","Mesocyclops edax",2,1,221,1.4,221,1.4,928616,930000,"Low",20.1942281526733
"3780",3780,"RMB","2019-09-03","09:24:00","Cyclopoids","Microcyclops rubellus",2,1,221,1.4,221,1.4,928616,930000,"Low",20.1942281526733
"3806",3806,"RMB","2019-09-03","09:24:00","Cladocera","Alona",5,1,221,1.4,221,1.4,928616,930000,"Low",50.4855703816833
"3809",3809,"RMB","2019-09-03","09:24:00","Cladocera","Bosmina",2,1,221,1.4,221,1.4,928616,930000,"Low",20.1942281526733
"3811",3811,"RMB","2019-09-03","09:24:00","Cladocera","Ceriodaphnia",58,1,221,1.4,221,1.4,928616,930000,"Low",585.632616427527
"3812",3812,"RMB","2019-09-03","09:24:00","Cladocera","Chydorus",2,1,221,1.4,221,1.4,928616,930000,"Low",20.1942281526733
"3814",3814,"RMB","2019-09-03","09:24:00","Cladocera","Diaphanosoma",1,1,221,1.4,221,1.4,928616,930000,"Low",10.0971140763367
"3818",3818,"RMB","2019-09-03","09:24:00","Cladocera","Ilyocryptus",10,1,221,1.4,221,1.4,928616,930000,"Low",100.971140763367
"3822",3822,"RMB","2019-09-03","09:24:00","Cladocera","Moina",1,1,221,1.4,221,1.4,928616,930000,"Low",10.0971140763367
"3825",3825,"RMB","2019-09-03","09:24:00","Cladocera","Pleuroxus",3,1,221,1.4,221,1.4,928616,930000,"Low",30.29134222901
"3847",3847,"RMB","2019-09-17","09:17:00","Microzooplankton_Nauplii","Rotifers",18,1,40,0.4,40,7.4,923913,925078,"Low",7.39339596864814
"3848",3848,"RMB","2019-09-17","09:17:00","Microzooplankton_Nauplii","Copepod nauplii",6,1,40,0.4,40,7.4,923913,925078,"Low",2.46446532288271
"3849",3849,"RMB","2019-09-17","09:17:00","Microzooplankton_Nauplii","Ostracods",7,1,40,0.4,40,7.4,923913,925078,"Low",2.87520954336316
"3853",3853,"RMB","2019-09-17","09:17:00","Cyclopoids","Cyclopoid copepodid",30,1,40,0.4,40,7.4,923913,925078,"Low",227.963042366651
"3856",3856,"RMB","2019-09-17","09:17:00","Cyclopoids","Eucyclops pectinifer",9,1,40,0.4,40,7.4,923913,925078,"Low",68.3889127099953
"3863",3863,"RMB","2019-09-17","09:17:00","Cyclopoids","Microcyclops rubellus",9,1,40,0.4,40,7.4,923913,925078,"Low",68.3889127099953
"3873",3873,"RMB","2019-09-17","09:17:00","Calanoids","Arctodiaptomus dorsalis",1,1,40,0.4,40,7.4,923913,925078,"Low",7.59876807888836
"3888",3888,"RMB","2019-09-17","09:17:00","Cladocera","Alona",4,1,40,0.4,40,7.4,923913,925078,"Low",30.3950723155534
"3892",3892,"RMB","2019-09-17","09:17:00","Cladocera","Ceriodaphnia",169,1,40,0.4,40,7.4,923913,925078,"Low",1284.19180533213
"3900",3900,"RMB","2019-09-17","09:17:00","Cladocera","Kurzia",5,1,40,0.4,40,7.4,923913,925078,"Low",37.9938403944418
"3903",3903,"RMB","2019-09-17","09:17:00","Cladocera","Moina",10,1,40,0.4,40,7.4,923913,925078,"Low",75.9876807888836
"3927",3927,"RMB","2019-10-01","08:56:00","Microzooplankton_Nauplii","Rotifers",282,1,49,1,49,3,918486,918832,"Low",1178.46570877555
"3928",3928,"RMB","2019-10-01","08:56:00","Microzooplankton_Nauplii","Copepod nauplii",21,1,49,1,49,3,918486,918832,"Low",87.7580846960519
"3929",3929,"RMB","2019-10-01","08:56:00","Microzooplankton_Nauplii","Ostracods",1,1,49,1,49,3,918486,918832,"Low",4.17895641409771
"3930",3930,"RMB","2019-10-01","08:56:00","Cyclopoids","Acanthocyclops vernalis adult",3,1,49,1,49,3,918486,918832,"Low",37.6106077268794
"3933",3933,"RMB","2019-10-01","08:56:00","Cyclopoids","Cyclopoid copepodid",176,1,49,1,49,3,918486,918832,"Low",2206.48898664359
"3942",3942,"RMB","2019-10-01","08:56:00","Cyclopoids","Microcyclops rubellus",3,1,49,1,49,3,918486,918832,"Low",37.6106077268794
"3954",3954,"RMB","2019-10-01","08:56:00","Calanoids","Calanoid copepodid",3,1,49,1,49,3,918486,918832,"Low",37.6106077268794
"3971",3971,"RMB","2019-10-01","08:56:00","Cladocera","Bosmina",6,1,49,1,49,3,918486,918832,"Low",75.2212154537588
"3973",3973,"RMB","2019-10-01","08:56:00","Cladocera","Ceriodaphnia",6,1,49,1,49,3,918486,918832,"Low",75.2212154537588
"3974",3974,"RMB","2019-10-01","08:56:00","Cladocera","Chydorus",3,1,49,1,49,3,918486,918832,"Low",37.6106077268794
"3976",3976,"RMB","2019-10-01","08:56:00","Cladocera","Diaphanosoma",1,1,49,1,49,3,918486,918832,"Low",12.5368692422931
"3977",3977,"RMB","2019-10-01","08:56:00","Cladocera","Disparalona",1,1,49,1,49,3,918486,918832,"Low",12.5368692422931
"3980",3980,"RMB","2019-10-01","08:56:00","Cladocera","Ilyocryptus",3,1,49,1,49,3,918486,918832,"Low",37.6106077268794
"4009",4009,"RMB","2019-10-15","09:20:00","Microzooplankton_Nauplii","Rotifers",323,1,44,0.7,44,0.09,916723,917000,"Low",50466.3662682684
"4010",4010,"RMB","2019-10-15","09:20:00","Microzooplankton_Nauplii","Copepod nauplii",3,1,44,0.7,44,0.09,916723,917000,"Low",468.727860076796
"4012",4012,"RMB","2019-10-15","09:20:00","Cyclopoids","Acanthocyclops vernalis adult",4,1,44,0.7,44,0.09,916723,917000,"Low",80.3533474417364
"4015",4015,"RMB","2019-10-15","09:20:00","Cyclopoids","Cyclopoid copepodid",83,1,44,0.7,44,0.09,916723,917000,"Low",1667.33195941603
"4018",4018,"RMB","2019-10-15","09:20:00","Cyclopoids","Eucyclops",3,1,44,0.7,44,0.09,916723,917000,"Low",60.2650105813023
"4024",4024,"RMB","2019-10-15","09:20:00","Cyclopoids","Microcyclops rubellus",3,1,44,0.7,44,0.09,916723,917000,"Low",60.2650105813023
"4035",4035,"RMB","2019-10-15","09:20:00","Calanoids","Calanoid copepodid",1,1,44,0.7,44,0.09,916723,917000,"Low",20.0883368604341
"4054",4054,"RMB","2019-10-15","09:20:00","Cladocera","Ceriodaphnia",1,1,44,0.7,44,0.09,916723,917000,"Low",20.0883368604341
"4055",4055,"RMB","2019-10-15","09:20:00","Cladocera","Chydorus",107,1,44,0.7,44,0.09,916723,917000,"Low",2149.45204406645
"4058",4058,"RMB","2019-10-15","09:20:00","Cladocera","Disparalona",2,1,44,0.7,44,0.09,916723,917000,"Low",40.1766737208682
"4065",4065,"RMB","2019-10-15","09:20:00","Cladocera","Moina",2,1,44,0.7,44,0.09,916723,917000,"Low",40.1766737208682
"4068",4068,"RMB","2019-10-15","09:20:00","Cladocera","Pleuroxus",1,1,44,0.7,44,0.09,916723,917000,"Low",20.0883368604341
"4090",4090,"RVB-DUP","2019-10-02","09:25:00","Microzooplankton_Nauplii","Rotifers",47,1,52,1,52,47,773180,776800,"Low",1.27163914425154
